degree, numerator, denominator exponent
999, -103876912343788148823087903365102861990482972429027124139474657689750485860664077313657229423356246533667360573437555242206815117637277336505017096677572787437713334127607531583667455332503974347452525644370719761342260768962913127481231625000993804667291354545213564123759323354256933966638497843116799433390666271897041721827570316211599848522451815335310442548351029324531328320867028870660890333274792258870608190199327158728008215268293168372597538763841201833462197201501340068339007815311048460460406840863073176040236451654756708136018552020359288901845037221714627957104006864668596613071,1994
1000, 51429439021825244912879077242401407,129
1001, 355439083580995299541052949702529869583068339351089922677456777012052772725327279030534365586691723595728547994292282198292080649258799344391198102776367526547726302385166720950229885550405868343430678741535935651515578591599039402445141692550890207692863500766822772891095057238851604264591466063856938030230122679006708308741385297982955830726939448625718475456727366203471549422760368538633789101206744099240509741153181876604017364937314518504581323498423494755588695815384973725062281548173696168750258734903160864634250068589965023317531726164819483974215891875233611963749975852677183965893,1997
1002, -18126600286099881530100547841932498718490910100112314129992497198098931401285066397382179787654937180285887429260862450066735915377810691747628974175519394134786207938655464076801993153232812063721,664
1003, -30504382533047085665114668957324155728721087489961593043333782878578339619295456053328374915344039784211148710032142301766979028141324907268010753453538647038095598465058315639668236056216561670899547209236198273544988406177534859166396329202077545111595421570371855093507662761366859228546961838004162257347309272775084572462229704410721938535850867728023816297012282246115265676057509681627831574446938437032349975952799691146686827367062302763203313786543488061086752298454272704187960077515147147150675221004510564770807897021022602234177423347728362475536417853800436811606621851680272813312807,2001
1004, -53510375046669132187485670160024044080158579785135854803653549658088182398094073,282
1005, -96665627371616524734423123250500194986118605057156559522738721903000721003475143640830171767483292541784256942052136949328167824143523458418919662131586830597852879130513903781134022723496909421335519656492480258430627152838067005619759574054461341945894075395533475859569135801425956783052904467363508608234886515143495949210630266154586705989032885154379329868160696331963357866103747161096469724763116274663062021596790000273429984091226370253733968591877597900066551796583419320114569526714816806987640403202302048880049421780293986030799858464474101471299621217004121977375357889260255421544389,2004
1006, 2697527419726991790547199089242554115021093282498090242673678440633698272992969022727849212775721025094777506887736602123879936266709472219901483078439020847644289343133876366034134266264396795369,664
1007, -29529467547329503535819696350281862546700744902868632948174324442472009287276450368313062109026135271002767434875384072179476849462032427079386539527691086004804744470565273264815592321040024853927241022307029483670062262571036157723750967470988042766667392444445280099626136446117342685350030275369786624354377188306110326924194692558101850410950791990198382002617713329969293124514418179764340378753236250907084352552398915943962645487051639422493273357181053534472201387810168086443385899285681611237679946992456220959734010586466974991710257083497222415754271952791154187178775912612972641100535345,2010
1008,-271482717333263,63
1009, -31367638197079341780594449745412449915329406541240350800012405725684012868631161846143132666159698519490331746989633034460830670229189593023588972995470761239215353040403560829952997150559417962212322261692633129457437481030269424664461589770764177828180396768078953550171548822219637348822982819240317196391192689307891917329800239088631290695374062465799632471203783221527708389515765542291361359495865046286762727418357059581542606718910467937804709014396361206119533571036220954131956035116627958576515553230336975306611585306953455769358818194482488414094238695203180721361969499419827343967366153,2013
1010, -1777794266283072236481855146969593923034822657245737044729332295333780677092042720786211379420631203356919340752478603512310360343401917409627289578340904995360358620012402310853979704143501013458251,671
